# This is a transfer function data file in the "Plain" format
# Comments are ignored
# The titles should be on a comment line, and contain no spaces
# Wavenumbers k are in 1/Mpc
# Transfer functions are in the CAMB/CMBFAST/Eisenstein-Hu format,
# and differ by a factor -1/k^2 from CLASS.

# k d_g d_b d_cdm d_ur d_ncdm[0] d_ncdm[1] d_ncdm[2] d_tot d_cb phi psi h h_prime eta eta_prime H_T_Nb_prime k2gamma_Nb t_g t_b t_cdm t_cb t_ur t_ncdm[0] t_ncdm[1] t_ncdm[2] t_tot
 3.220954E-02 2.033084E+02 1.419011E+05 1.730075E+05 2.032300E+02 1.907241E+04 1.907241E+04 1.907241E+04 1.606013E+05 1.681960E+05 -1.588197E+02 -1.588160E+02 -3.460149E+05 -2.709744E+02 -2.668072E+02 6.278785E-03 -1.250647E-02 6.434012E-06 6.410075E-03 -1.332221E+02 -1.354809E+02 -2.705998E+02 6.329883E-03 -2.529157E+01 -2.529157E+01 -2.529157E+01 -1.291468E+02
 3.244171E-02 1.990904E+02 1.411054E+05 1.718510E+05 1.990137E+02 1.877267E+04 1.877267E+04 1.877267E+04 1.595427E+05 1.670952E+05 -1.555225E+02 -1.555189E+02 -3.437019E+05 -2.691868E+02 -2.612678E+02 6.153897E-03 -1.227972E-02 6.328049E-06 6.260527E-03 -1.323669E+02 -1.345872E+02 -2.688187E+02 6.181973E-03 -2.491613E+01 -2.491613E+01 -2.491613E+01 -1.282893E+02
 3.268127E-02 1.948665E+02 1.403077E+05 1.706775E+05 1.947914E+02 1.847065E+04 1.847065E+04 1.847065E+04 1.584702E+05 1.659799E+05 -1.522204E+02 -1.522169E+02 -3.413550E+05 -2.673754E+02 -2.557201E+02 6.028534E-03 -1.205181E-02 6.221365E-06 6.110708E-03 -1.315010E+02 -1.336817E+02 -2.670139E+02 6.033796E-03 -2.453746E+01 -2.453746E+01 -2.453746E+01 -1.274206E+02
 3.292882E-02 1.906348E+02 1.395095E+05 1.694864E+05 1.905613E+02 1.816617E+04 1.816617E+04 1.816617E+04 1.573832E+05 1.648495E+05 -1.489117E+02 -1.489083E+02 -3.389728E+05 -2.655394E+02 -2.501613E+02 5.902606E-03 -1.182262E-02 6.113900E-06 5.960469E-03 -1.306243E+02 -1.327638E+02 -2.651848E+02 5.885201E-03 -2.415532E+01 -2.415532E+01 -2.415532E+01 -1.265403E+02
 3.318501E-02 1.863914E+02 1.387095E+05 1.682758E+05 1.863195E+02 1.785889E+04 1.785889E+04 1.785889E+04 1.562802E+05 1.637024E+05 -1.455936E+02 -1.455904E+02 -3.365515E+05 -2.636759E+02 -2.445865E+02 5.776011E-03 -1.159193E-02 6.005537E-06 5.809722E-03 -1.297355E+02 -1.318322E+02 -2.633284E+02 5.736102E-03 -2.376927E+01 -2.376927E+01 -2.376927E+01 -1.256470E+02
 3.345059E-02 1.821334E+02 1.379079E+05 1.670444E+05 1.820631E+02 1.754854E+04 1.754854E+04 1.754854E+04 1.551602E+05 1.625375E+05 -1.422638E+02 -1.422607E+02 -3.340888E+05 -2.617833E+02 -2.389918E+02 5.648655E-03 -1.135957E-02 5.896184E-06 5.658357E-03 -1.288339E+02 -1.308860E+02 -2.614433E+02 5.586391E-03 -2.337896E+01 -2.337896E+01 -2.337896E+01 -1.247400E+02
 3.372641E-02 1.778561E+02 1.371027E+05 1.657898E+05 1.777875E+02 1.723470E+04 1.723470E+04 1.723470E+04 1.540208E+05 1.613524E+05 -1.389186E+02 -1.389156E+02 -3.315796E+05 -2.598577E+02 -2.333713E+02 5.520409E-03 -1.112527E-02 5.785695E-06 5.506266E-03 -1.279174E+02 -1.299234E+02 -2.595254E+02 5.435962E-03 -2.298381E+01 -2.298381E+01 -2.298381E+01 -1.238175E+02
 3.401342E-02 1.735556E+02 1.362936E+05 1.645100E+05 1.734887E+02 1.691697E+04 1.691697E+04 1.691697E+04 1.528605E+05 1.601454E+05 -1.355549E+02 -1.355520E+02 -3.290199E+05 -2.578963E+02 -2.277195E+02 5.391143E-03 -1.088875E-02 5.673941E-06 5.353308E-03 -1.269849E+02 -1.289428E+02 -2.575719E+02 5.284674E-03 -2.258331E+01 -2.258331E+01 -2.258331E+01 -1.228780E+02
 3.431269E-02 1.692283E+02 1.354810E+05 1.632033E+05 1.691630E+02 1.659502E+04 1.659502E+04 1.659502E+04 1.516778E+05 1.589151E+05 -1.321699E+02 -1.321672E+02 -3.264066E+05 -2.558968E+02 -2.220319E+02 5.260739E-03 -1.064981E-02 5.560804E-06 5.199359E-03 -1.260354E+02 -1.279433E+02 -2.555807E+02 5.132405E-03 -2.217701E+01 -2.217701E+01 -2.217701E+01 -1.219205E+02
 3.462545E-02 1.648682E+02 1.346624E+05 1.618662E+05 1.648045E+02 1.626825E+04 1.626825E+04 1.626825E+04 1.504698E+05 1.576582E+05 -1.287591E+02 -1.287564E+02 -3.237325E+05 -2.538539E+02 -2.163007E+02 5.129027E-03 -1.040805E-02 5.446089E-06 5.044290E-03 -1.250663E+02 -1.269220E+02 -2.535465E+02 4.979029E-03 -2.176411E+01 -2.176411E+01 -2.176411E+01 -1.209425E+02
 3.495312E-02 1.604704E+02 1.338370E+05 1.604963E+05 1.604084E+02 1.593619E+04 1.593619E+04 1.593619E+04 1.492340E+05 1.563725E+05 -1.253184E+02 -1.253159E+02 -3.209926E+05 -2.517640E+02 -2.105193E+02 4.995857E-03 -1.016314E-02 5.329630E-06 4.887980E-03 -1.240759E+02 -1.258772E+02 -2.514655E+02 4.824427E-03 -2.134398E+01 -2.134398E+01 -2.134398E+01 -1.199421E+02
 3.529730E-02 1.560286E+02 1.330032E+05 1.590897E+05 1.559683E+02 1.559819E+04 1.559819E+04 1.559819E+04 1.479673E+05 1.550545E+05 -1.218431E+02 -1.218407E+02 -3.181793E+05 -2.496213E+02 -2.046797E+02 4.861031E-03 -9.914670E-03 5.211215E-06 4.730250E-03 -1.230615E+02 -1.248060E+02 -2.493322E+02 4.668423E-03 -2.091576E+01 -2.091576E+01 -2.091576E+01 -1.189169E+02
 3.565988E-02 1.515364E+02 1.321589E+05 1.576427E+05 1.514778E+02 1.525360E+04 1.525360E+04 1.525360E+04 1.466664E+05 1.537007E+05 -1.183283E+02 -1.183260E+02 -3.152853E+05 -2.474204E+02 -1.987735E+02 4.724369E-03 -9.662198E-03 5.090624E-06 4.570989E-03 -1.220204E+02 -1.237057E+02 -2.471409E+02 4.510908E-03 -2.047859E+01 -2.047859E+01 -2.047859E+01 -1.178639E+02
 3.604303E-02 1.469872E+02 1.313027E+05 1.561513E+05 1.469303E+02 1.490173E+04 1.490173E+04 1.490173E+04 1.453278E+05 1.523076E+05 -1.147686E+02 -1.147664E+02 -3.123026E+05 -2.451554E+02 -1.927919E+02 4.585658E-03 -9.405286E-03 4.967622E-06 4.410001E-03 -1.209499E+02 -1.225733E+02 -2.448861E+02 4.351687E-03 -2.003154E+01 -2.003154E+01 -2.003154E+01 -1.167806E+02
 3.644930E-02 1.423719E+02 1.304306E+05 1.546095E+05 1.423169E+02 1.454160E+04 1.454160E+04 1.454160E+04 1.439460E+05 1.508693E+05 -1.111572E+02 -1.111551E+02 -3.092189E+05 -2.428169E+02 -1.867233E+02 4.444633E-03 -9.143343E-03 4.841891E-06 4.247075E-03 -1.198455E+02 -1.214042E+02 -2.425582E+02 4.190556E-03 -1.957335E+01 -1.957335E+01 -1.957335E+01 -1.156624E+02
 3.688166E-02 1.376827E+02 1.295400E+05 1.530119E+05 1.376295E+02 1.417236E+04 1.417236E+04 1.417236E+04 1.425162E+05 1.493811E+05 -1.074878E+02 -1.074859E+02 -3.060238E+05 -2.403971E+02 -1.805573E+02 4.301051E-03 -8.875843E-03 4.713139E-06 4.082005E-03 -1.187033E+02 -1.201945E+02 -2.401494E+02 4.027309E-03 -1.910283E+01 -1.910283E+01 -1.910283E+01 -1.145055E+02
 3.734365E-02 1.329095E+02 1.286258E+05 1.513514E+05 1.328580E+02 1.379287E+04 1.379287E+04 1.379287E+04 1.410321E+05 1.478360E+05 -1.037527E+02 -1.037509E+02 -3.027027E+05 -2.378848E+02 -1.742808E+02 4.154625E-03 -8.602123E-03 4.580996E-06 3.914590E-03 -1.175179E+02 -1.189386E+02 -2.376487E+02 3.861751E-03 -1.861847E+01 -1.861847E+01 -1.861847E+01 -1.133047E+02
 3.783944E-02 1.280414E+02 1.276822E+05 1.496195E+05 1.279918E+02 1.340191E+04 1.340191E+04 1.340191E+04 1.394858E+05 1.462260E+05 -9.994355E+01 -9.994185E+01 -2.992389E+05 -2.352673E+02 -1.678799E+02 4.005034E-03 -8.321440E-03 4.445052E-06 3.744605E-03 -1.162829E+02 -1.176300E+02 -2.350432E+02 3.693662E-03 -1.811856E+01 -1.811856E+01 -1.811856E+01 -1.120538E+02
 3.837403E-02 1.230669E+02 1.267015E+05 1.478065E+05 1.230192E+02 1.299808E+04 1.299808E+04 1.299808E+04 1.378684E+05 1.445418E+05 -9.605135E+01 -9.604976E+01 -2.956130E+05 -2.325294E+02 -1.613395E+02 3.851948E-03 -8.032953E-03 4.304855E-06 3.571896E-03 -1.149909E+02 -1.162612E+02 -2.323178E+02 3.522891E-03 -1.760120E+01 -1.760120E+01 -1.760120E+01 -1.107455E+02
 3.895336E-02 1.179734E+02 1.256735E+05 1.459009E+05 1.179277E+02 1.257983E+04 1.257983E+04 1.257983E+04 1.361690E+05 1.427719E+05 -9.206640E+01 -9.206492E+01 -2.918018E+05 -2.296527E+02 -1.546433E+02 3.695015E-03 -7.735711E-03 4.159895E-06 3.396352E-03 -1.136324E+02 -1.148230E+02 -2.294541E+02 3.349335E-03 -1.706422E+01 -1.706422E+01 -1.706422E+01 -1.093711E+02
 3.958457E-02 1.127477E+02 1.245846E+05 1.438890E+05 1.127040E+02 1.214542E+04 1.214542E+04 1.214542E+04 1.343746E+05 1.409027E+05 -8.797865E+01 -8.797729E+01 -2.877779E+05 -2.266156E+02 -1.477746E+02 3.533877E-03 -7.428709E-03 4.009615E-06 3.217900E-03 -1.121964E+02 -1.133046E+02 -2.264304E+02 3.172923E-03 -1.650526E+01 -1.650526E+01 -1.650526E+01 -1.079201E+02
 4.027618E-02 1.073764E+02 1.234168E+05 1.417540E+05 1.073348E+02 1.169296E+04 1.169296E+04 1.169296E+04 1.324691E+05 1.389174E+05 -8.377784E+01 -8.377659E+01 -2.835080E+05 -2.233909E+02 -1.407161E+02 3.368181E-03 -7.110929E-03 3.853404E-06 3.036491E-03 -1.106689E+02 -1.116925E+02 -2.232194E+02 2.993615E-03 -1.592169E+01 -1.592169E+01 -1.592169E+01 -1.063796E+02
 4.103830E-02 1.018471E+02 1.221453E+05 1.394766E+05 1.018076E+02 1.122046E+04 1.122046E+04 1.122046E+04 1.304330E+05 1.367955E+05 -7.945457E+01 -7.945343E+01 -2.789531E+05 -2.199463E+02 -1.334522E+02 3.197634E-03 -6.781402E-03 3.690636E-06 2.852209E-03 -1.090326E+02 -1.099703E+02 -2.197888E+02 2.811500E-03 -1.531069E+01 -1.531069E+01 -1.531069E+01 -1.047338E+02
 4.188282E-02 9.614984E+01 1.207368E+05 1.370331E+05 9.611251E+01 1.072592E+04 1.072592E+04 1.072592E+04 1.282425E+05 1.345122E+05 -7.500144E+01 -7.500041E+01 -2.740662E+05 -2.162421E+02 -1.259705E+02 3.022037E-03 -6.439199E-03 3.520698E-06 2.665383E-03 -1.072664E+02 -1.081184E+02 -2.160986E+02 2.626912E-03 -1.466927E+01 -1.466927E+01 -1.466927E+01 -1.029636E+02
 4.282332E-02 9.028031E+01 1.191471E+05 1.343971E+05 9.024525E+01 1.020761E+04 1.020761E+04 1.020761E+04 1.258697E+05 1.320380E+05 -7.041564E+01 -7.041472E+01 -2.687941E+05 -2.122319E+02 -1.182665E+02 2.841407E-03 -6.083580E-03 3.343089E-06 2.476802E-03 -1.053446E+02 -1.061135E+02 -2.121020E+02 2.440642E-03 -1.399479E+01 -1.399479E+01 -1.399479E+01 -1.010467E+02
 4.387467E-02 8.424395E+01 1.173178E+05 1.315382E+05 8.421122E+01 9.664420E+03 9.664420E+03 9.664420E+03 1.232817E+05 1.293383E+05 -6.570197E+01 -6.570115E+01 -2.630763E+05 -2.078612E+02 -1.103484E+02 2.656075E-03 -5.714395E-03 3.157533E-06 2.287605E-03 -1.032367E+02 -1.039284E+02 -2.077440E+02 2.253830E-03 -1.328538E+01 -1.328538E+01 -1.328538E+01 -9.895662E+01
 4.505199E-02 7.806191E+01 1.151757E+05 1.284247E+05 7.803157E+01 9.096442E+03 9.096442E+03 9.096442E+03 1.204422E+05 1.263751E+05 -6.087757E+01 -6.087686E+01 -2.568494E+05 -2.030703E+02 -1.022452E+02 2.466875E-03 -5.332577E-03 2.964189E-06 2.099374E-03 -1.009083E+02 -1.015331E+02 -2.029642E+02 2.068049E-03 -1.254064E+01 -1.254064E+01 -1.254064E+01 -9.666436E+01
 4.636858E-02 7.177824E+01 1.126349E+05 1.250275E+05 7.175032E+01 8.505804E+03 8.505804E+03 8.505804E+03 1.173154E+05 1.231104E+05 -5.597742E+01 -5.597680E+01 -2.500550E+05 -1.978003E+02 -9.401593E+01 2.275331E-03 -4.940302E-03 2.763924E-06 1.914513E-03 -9.832395E+01 -9.889824E+01 -1.977027E+02 1.885690E-03 -1.176264E+01 -1.176264E+01 -1.176264E+01 -9.414125E+01
 4.783298E-02 6.546554E+01 1.096082E+05 1.213267E+05 6.544007E+01 7.897512E+03 7.897512E+03 7.897512E+03 1.138725E+05 1.195138E+05 -5.105853E+01 -5.105801E+01 -2.426533E+05 -1.920044E+02 -8.575636E+01 2.083753E-03 -4.541615E-03 2.558572E-06 1.735941E-03 -9.545406E+01 -9.600050E+01 -1.919119E+02 1.709644E-03 -1.095752E+01 -1.095752E+01 -1.095752E+01 -9.136453E+01
 4.944569E-02 5.922556E+01 1.060270E+05 1.173206E+05 5.920252E+01 7.280008E+03 7.280008E+03 7.280008E+03 1.101027E+05 1.155735E+05 -4.620026E+01 -4.619982E+01 -2.346412E+05 -1.856658E+02 -7.759976E+01 1.895207E-03 -4.142813E-03 2.351089E-06 1.566599E-03 -9.228445E+01 -9.283137E+01 -1.855740E+02 1.542808E-03 -1.013591E+01 -1.013591E+01 -1.013591E+01 -8.832576E+01
 5.119707E-02 5.318031E+01 1.018698E+05 1.130356E+05 5.315962E+01 6.664840E+03 6.664840E+03 6.664840E+03 1.060243E+05 1.113083E+05 -4.149710E+01 -4.149673E+01 -2.260712E+05 -1.788160E+02 -6.970465E+01 1.713175E-03 -3.751527E-03 2.145410E-06 1.409350E-03 -8.882797E+01 -8.940661E+01 -1.787200E+02 1.387998E-03 -9.312889E+00 -9.312889E+00 -9.312889E+00 -8.504013E+01
 5.306819E-02 4.745344E+01 9.718799E+04 1.085298E+05 4.743499E+01 6.065240E+03 6.065240E+03 6.065240E+03 1.016922E+05 1.067752E+05 -3.704424E+01 -3.704394E+01 -2.170596E+05 -1.715463E+02 -6.223050E+01 1.540991E-03 -3.376187E-03 1.945925E-06 1.265818E-03 -8.513214E+01 -8.577191E+01 -1.714415E+02 1.246785E-03 -8.506162E+00 -8.506162E+00 -8.506162E+00 -8.155195E+01
 5.503464E-02 4.214908E+01 9.211306E+04 1.038898E+05 4.213270E+01 5.493943E+03 5.493943E+03 5.493943E+03 9.719584E+04 1.020679E+05 -3.292122E+01 -3.292097E+01 -2.077795E+05 -1.640051E+02 -5.531037E+01 1.381282E-03 -3.024098E-03 1.756776E-06 1.136628E-03 -8.127827E+01 -8.200145E+01 -1.638880E+02 1.119749E-03 -7.733117E+00 -7.733117E+00 -7.733117E+00 -7.793332E+01
 5.707159E-02 3.733687E+01 8.684033E+04 9.921971E+04 3.732237E+01 4.961213E+03 4.961213E+03 4.961213E+03 9.264792E+04 9.730463E+04 -2.918068E+01 -2.918048E+01 -1.984394E+05 -1.563790E+02 -4.903213E+01 1.235646E-03 -2.700803E-03 1.581228E-06 1.021059E-03 -7.737098E+01 -7.818848E+01 -1.562478E+02 1.006136E-03 -7.008169E+00 -7.008169E+00 -7.008169E+00 -7.427490E+01
 5.915759E-02 3.304854E+01 8.159622E+04 9.462777E+04 3.303572E+01 4.473832E+03 4.473832E+03 4.473832E+03 8.816891E+04 9.261180E+04 -2.584601E+01 -2.584584E+01 -1.892555E+05 -1.488668E+02 -4.343463E+01 1.104657E-03 -2.409305E-03 1.421375E-06 9.178478E-04 -7.352303E+01 -7.443248E+01 -1.487218E+02 9.046666E-04 -6.341478E+00 -6.341478E+00 -6.341478E+00 -7.067334E+01
 6.127618E-02 2.928311E+01 7.660227E+04 9.021398E+04 2.927175E+01 4.035172E+03 4.035172E+03 4.035172E+03 8.387182E+04 8.810826E+04 -2.291558E+01 -2.291545E+01 -1.804279E+05 -1.416554E+02 -3.851490E+01 9.880883E-04 -2.150509E-03 1.278141E-06 8.254116E-04 -6.984048E+01 -7.082686E+01 -1.414990E+02 8.137564E-04 -5.738728E+00 -5.738728E+00 -5.738728E+00 -6.721926E+01
 6.341575E-02 2.601567E+01 7.204644E+04 8.606158E+04 2.600559E+01 3.645845E+03 3.645845E+03 3.645845E+03 7.985115E+04 8.389345E+04 -2.036969E+01 -2.036959E+01 -1.721231E+05 -1.349011E+02 -3.423976E+01 8.851803E-04 -1.923599E-03 1.151476E-06 7.422780E-04 -6.641160E+01 -6.744984E+01 -1.347371E+02 7.319415E-04 -5.201939E+00 -5.201939E+00 -5.201939E+00 -6.398833E+01
 6.556852E-02 2.320568E+01 6.806368E+04 8.223106E+04 2.319670E+01 3.304302E+03 3.304302E+03 3.304302E+03 7.617524E+04 8.003937E+04 -1.817691E+01 -1.817682E+01 -1.644621E+05 -1.287176E+02 -3.055647E+01 7.948694E-04 -1.726544E-03 1.040608E-06 6.672728E-04 -6.329947E+01 -6.435814E+01 -1.285508E+02 6.580643E-04 -4.729578E+00 -4.729578E+00 -4.729578E+00 -6.103517E+01
 6.772949E-02 2.080387E+01 6.472797E+04 7.875810E+04 2.079582E+01 3.007241E+03 3.007241E+03 3.007241E+03 7.288344E+04 7.658763E+04 -1.629932E+01 -1.629925E+01 -1.575162E+05 -1.231706E+02 -2.740156E+01 7.159472E-04 -1.556650E-03 9.442888E-07 5.994431E-04 -6.053928E+01 -6.158470E+01 -1.230061E+02 5.911922E-04 -4.317149E+00 -4.317149E+00 -4.317149E+00 -5.839112E+01
 6.989552E-02 1.875700E+01 6.205096E+04 7.565280E+04 1.874974E+01 2.749943E+03 2.749943E+03 2.749943E+03 6.998540E+04 7.354858E+04 -1.469619E+01 -1.469612E+01 -1.513056E+05 -1.182770E+02 -2.470682E+01 6.471489E-04 -1.410679E-03 8.609735E-07 5.382084E-04 -5.813780E+01 -5.913797E+01 -1.181198E+02 5.307677E-04 -3.958321E+00 -3.958321E+00 -3.958321E+00 -5.606369E+01
 7.206464E-02 1.701153E+01 5.998747E+04 7.290163E+04 1.700494E+01 2.527016E+03 2.527016E+03 2.527016E+03 6.746337E+04 7.090379E+04 -1.332659E+01 -1.332653E+01 -1.458032E+05 -1.140086E+02 -2.240383E+01 5.872094E-04 -1.285230E-03 7.889759E-07 4.831528E-04 -5.607592E+01 -5.700381E+01 -1.138628E+02 4.763979E-04 -3.646547E+00 -3.646547E+00 -3.646547E+00 -5.403845E+01
 7.423565E-02 1.551644E+01 5.844760E+04 7.047160E+04 1.551042E+01 2.333268E+03 2.333268E+03 2.333268E+03 6.527743E+04 6.861147E+04 -1.215158E+01 -1.215154E+01 -1.409432E+05 -1.103003E+02 -2.042745E+01 5.349098E-04 -1.177004E-03 7.265666E-07 4.338965E-04 -5.431377E+01 -5.514972E+01 -1.101689E+02 4.277253E-04 -3.375851E+00 -3.375851E+00 -3.375851E+00 -5.228327E+01
 7.640781E-02 1.422508E+01 5.730976E+04 6.831502E+04 1.421956E+01 2.163966E+03 2.163966E+03 2.163966E+03 6.337119E+04 6.661248E+04 -1.113552E+01 -1.113549E+01 -1.366300E+05 -1.070598E+02 -1.871804E+01 4.891209E-04 -1.082949E-03 6.720743E-07 3.900826E-04 -5.279641E+01 -5.352952E+01 -1.069445E+02 3.844134E-04 -3.139615E+00 -3.139615E+00 -3.139615E+00 -5.075280E+01
 7.858068E-02 1.309641E+01 5.643622E+04 6.637528E+04 1.309133E+01 2.014479E+03 2.014479E+03 2.014479E+03 6.167878E+04 6.483768E+04 -1.024703E+01 -1.024700E+01 -1.327506E+05 -1.041788E+02 -1.722310E+01 4.488309E-04 -1.000393E-03 6.239811E-07 3.513304E-04 -5.146062E+01 -5.208904E+01 -1.040799E+02 3.460992E-04 -2.929975E+00 -2.929975E+00 -2.929975E+00 -4.939407E+01
 8.075398E-02 1.209575E+01 5.568774E+04 6.459262E+04 1.209105E+01 1.880210E+03 1.880210E+03 1.880210E+03 6.013153E+04 6.321500E+04 -9.459493E+00 -9.459465E+00 -1.291852E+05 -1.015440E+02 -1.589808E+01 4.131420E-04 -9.268683E-04 5.809421E-07 3.174000E-04 -5.024137E+01 -5.077171E+01 -1.014604E+02 3.125578E-04 -2.740077E+00 -2.740077E+00 -2.740077E+00 -4.815192E+01
 8.292755E-02 1.119503E+01 5.493730E+04 6.290972E+04 1.119068E+01 1.757429E+03 1.757429E+03 1.757429E+03 5.866460E+04 6.167636E+04 -8.751281E+00 -8.751256E+00 -1.258194E+05 -9.904844E+01 -1.470673E+01 3.812658E-04 -8.603113E-04 5.418427E-07 2.879765E-04 -4.907799E+01 -4.952393E+01 -9.897802E+01 2.834860E-04 -2.566449E+00 -2.566449E+00 -2.566449E+00 -4.697437E+01
 8.510128E-02 1.037262E+01 5.408072E+04 6.127648E+04 1.036858E+01 1.643851E+03 1.643851E+03 1.643851E+03 5.722235E+04 6.016326E+04 -8.105622E+00 -8.105600E+00 -1.225529E+05 -9.659964E+01 -1.362091E+01 3.525417E-04 -7.992931E-04 5.058060E-07 2.624991E-04 -4.791924E+01 -4.829956E+01 -9.653948E+01 2.583321E-04 -2.407004E+00 -2.407004E+00 -2.407004E+00 -4.581687E+01
 8.727511E-02 9.612855E+00 5.304454E+04 5.965377E+04 9.609111E+00 1.537900E+03 1.537900E+03 1.537900E+03 5.576249E+04 5.863130E+04 -7.510241E+00 -7.510223E+00 -1.193075E+05 -9.412721E+01 -1.261999E+01 3.264550E-04 -7.428399E-04 4.721905E-07 2.403909E-04 -4.672709E+01 -4.706337E+01 -9.407397E+01 2.365252E-04 -2.257545E+00 -2.257545E+00 -2.257545E+00 -4.464544E+01
 8.944900E-02 8.905174E+00 5.178920E+04 5.801552E+04 8.901705E+00 1.437863E+03 1.437863E+03 1.437863E+03 5.425820E+04 5.705228E+04 -6.956754E+00 -6.956737E+00 -1.160310E+05 -9.158614E+01 -1.168984E+01 3.026095E-04 -6.901388E-04 4.405739E-07 2.212723E-04 -4.547851E+01 -4.579285E+01 -9.153639E+01 2.176897E-04 -2.113851E+00 -2.113851E+00 -2.113851E+00 -4.343849E+01
 9.162294E-02 8.243221E+00 5.030918E+04 5.634941E+04 8.240010E+00 1.342548E+03 1.342548E+03 1.342548E+03 5.269872E+04 5.541496E+04 -6.439967E+00 -6.439953E+00 -1.126988E+05 -8.895786E+01 -1.082166E+01 2.806853E-04 -6.405347E-04 4.107061E-07 2.048368E-04 -4.416586E+01 -4.447873E+01 -8.890841E+01 2.015212E-04 -1.976667E+00 -1.976667E+00 -1.976667E+00 -4.218750E+01
 9.379690E-02 7.623830E+00 4.862973E+04 5.465617E+04 7.620862E+00 1.252140E+03 1.252140E+03 1.252140E+03 5.108836E+04 5.372386E+04 -5.957127E+00 -5.957114E+00 -1.093123E+05 -8.624862E+01 -1.001073E+01 2.604430E-04 -5.939145E-04 3.824811E-07 1.904788E-04 -4.279568E+01 -4.312412E+01 -8.619684E+01 1.874145E-04 -1.848574E+00 -1.848574E+00 -1.848574E+00 -4.089605E+01
 9.597088E-02 7.045930E+00 4.680019E+04 5.294736E+04 7.043188E+00 1.167171E+03 1.167171E+03 1.167171E+03 4.944368E+04 5.199637E+04 -5.507106E+00 -5.507095E+00 -1.058947E+05 -8.348495E+01 -9.255075E+00 2.417362E-04 -5.504543E-04 3.558902E-07 1.775829E-04 -4.138587E+01 -4.174230E+01 -8.342891E+01 1.747542E-04 -1.727433E+00 -1.727433E+00 -1.727433E+00 -3.957729E+01
 9.814487E-02 6.509616E+00 4.488635E+04 5.124254E+04 6.507084E+00 1.087323E+03 1.087323E+03 1.087323E+03 4.779003E+04 5.025921E+04 -5.089716E+00 -5.089706E+00 -1.024851E+05 -8.070812E+01 -8.554283E+00 2.244675E-04 -5.100114E-04 3.309852E-07 1.660004E-04 -3.996239E+01 -4.035390E+01 -8.064672E+01 1.633910E-04 -1.610467E+00 -1.610467E+00 -1.610467E+00 -3.825143E+01
 1.003189E-01 6.015382E+00 4.296174E+04 4.956598E+04 6.013043E+00 1.012448E+03 1.012448E+03 1.012448E+03 4.615771E+04 4.854427E+04 -4.705115E+00 -4.705106E+00 -9.913195E+04 -7.796764E+01 -7.908553E+00 2.085395E-04 -4.723873E-04 3.078287E-07 1.556383E-04 -3.855542E+01 -3.898367E+01 -7.790061E+01 1.532311E-04 -1.501445E+00 -1.501445E+00 -1.501445E+00 -3.694290E+01
 1.024929E-01 5.563542E+00 4.109929E+04 4.794335E+04 5.561381E+00 9.434383E+02 9.434383E+02 9.434383E+02 4.457809E+04 4.688455E+04 -4.353365E+00 -4.353358E+00 -9.588670E+04 -7.531491E+01 -7.317931E+00 1.938765E-04 -4.379012E-04 2.864763E-07 1.459510E-04 -3.719564E+01 -3.765731E+01 -7.524276E+01 1.437283E-04 -1.403626E+00 -1.403626E+00 -1.403626E+00 -3.567691E+01
 1.046669E-01 5.153788E+00 3.936376E+04 4.639863E+04 5.151787E+00 8.806745E+02 8.806745E+02 8.806745E+02 4.307994E+04 4.531031E+04 -4.034106E+00 -4.034100E+00 -9.279725E+04 -7.279726E+01 -6.781774E+00 1.804422E-04 -4.067419E-04 2.669573E-07 1.366406E-04 -3.591080E+01 -3.639850E+01 -7.272114E+01 1.345846E-04 -1.312534E+00 -1.312534E+00 -1.312534E+00 -3.447630E+01
 1.068409E-01 4.784953E+00 3.780603E+04 4.495152E+04 4.783096E+00 8.233752E+02 8.233752E+02 8.233752E+02 4.168655E+04 4.384608E+04 -3.746377E+00 -3.746371E+00 -8.990304E+04 -7.045314E+01 -6.298450E+00 1.681824E-04 -3.784623E-04 2.492590E-07 1.279915E-04 -3.472304E+01 -3.522644E+01 -7.037463E+01 1.260850E-04 -1.226715E+00 -1.226715E+00 -1.226715E+00 -3.335965E+01
 1.090149E-01 4.454975E+00 3.645912E+04 4.361559E+04 4.453247E+00 7.714028E+02 7.714028E+02 7.714028E+02 4.041364E+04 4.250846E+04 -3.488562E+00 -3.488557E+00 -8.723118E+04 -6.830862E+01 -5.865248E+00 1.570076E-04 -3.528601E-04 2.333129E-07 1.199364E-04 -3.364697E+01 -3.415419E+01 -6.822956E+01 1.181626E-04 -1.151965E+00 -1.151965E+00 -1.151965E+00 -3.233979E+01
 1.111890E-01 4.160954E+00 3.533648E+04 4.239716E+04 4.159340E+00 7.251888E+02 7.251888E+02 7.251888E+02 3.926828E+04 4.130484E+04 -3.258434E+00 -3.258430E+00 -8.479431E+04 -6.637551E+01 -5.478434E+00 1.468487E-04 -3.302068E-04 2.190107E-07 1.119955E-04 -3.268871E+01 -3.318765E+01 -6.629777E+01 1.103392E-04 -1.086664E+00 -1.086664E+00 -1.086664E+00 -3.142228E+01
